 -99.90 -99.90 20171003 09 20171003 09 0.10E+01   201  3  3 1.00 1.00 -179.0    0.0 360  89 "CORRELATION MAP"
 50.00    16.00   19  0.1776812E-01   0.3327002E-04   0.4529798E-03
 51.00    16.00   19  0.9112992E+00   0.5718698E+00   0.1264242E-03
 48.00    17.00   19  0.5600773E-03   0.1326912E-05   0.4928901E-03
 49.00    17.00   19  0.8478026E+00   0.8833646E-04  -0.2759695E-04
 50.00    17.00   19  0.8233731E+00   0.1156847E-03   0.1984004E-03
 51.00    17.00   19  0.7500001E+00   0.6533454E-02   0.2500000E-03
 52.00    17.00   19  0.7500001E+00   0.4709941E+01   0.2500000E-03
 48.00    18.00   19  0.1167076E-03   0.5130439E-06   0.4968233E-03
 49.00    18.00   19  0.3132144E+00   0.4978490E-04   0.2095051E-03
 50.00    18.00   19  0.7975410E+00   0.6085387E-04   0.2172285E-03
 51.00    18.00   19  0.7500000E+00   0.2167701E-03   0.2500000E-03
 52.00    18.00   19  0.7500000E+00   0.6247241E-02   0.2500000E-03
 53.00    18.00   19  0.7500000E+00   0.7171673E+01   0.2500000E-03
 56.00    18.00   19  0.7500001E+00   0.2344236E+02   0.2500000E-03
 48.00    19.00   19  0.1365920E-09   0.1467766E-08   0.4999966E-03
 49.00    19.00   19  0.5032625E-02   0.2642206E-05   0.4770564E-03
 50.00    19.00   19  0.9888018E+00   0.7271950E-04  -0.2477737E-04
 51.00    19.00   19  0.7501708E+00   0.5679429E-04   0.2498862E-03
 52.00    19.00   19  0.7500001E+00   0.3017961E-03   0.2500000E-03
 53.00    19.00   19  0.7500000E+00   0.9750026E-02   0.2500000E-03
 54.00    19.00   19  0.7499999E+00   0.5510067E-02   0.2500000E-03
 55.00    19.00   19  0.7500001E+00   0.2057573E-02   0.2500000E-03
 56.00    19.00   19  0.7087256E+00   0.1234232E-03   0.2376811E-03
 49.00    20.00   19  0.1733241E-02   0.2923989E-05   0.4871256E-03
 50.00    20.00   19  0.5776923E+00   0.3768353E-04   0.6856941E-04
 51.00    20.00   19  0.7573574E+00   0.3636756E-04   0.2450707E-03
 52.00    20.00   19  0.7500001E+00   0.4609043E-04   0.2500000E-03
 53.00    20.00   19  0.7500000E+00   0.1764325E-03   0.2500000E-03
 54.00    20.00   19  0.7500000E+00   0.4503063E-04   0.2500000E-03
 55.00    20.00   19  0.7500002E+00   0.1417364E-04   0.2500000E-03
 56.00    20.00   19  0.7459460E+00   0.6634228E-05   0.2486633E-03
 57.00    20.00   19  0.5063438E+00   0.9661698E-05   0.2113481E-03
 49.00    21.00   19  0.8313818E-03   0.2818709E-05   0.4912642E-03
 50.00    21.00   19  0.7089124E+00   0.3905172E-04   0.1440907E-04
 51.00    21.00   19  0.7609134E+00   0.3904890E-04   0.2426706E-03
 52.00    21.00   19  0.7500001E+00   0.3259889E-04   0.2500000E-03
 53.00    21.00   19  0.7500002E+00   0.2220324E-04   0.2500000E-03
 54.00    21.00   19  0.7499998E+00   0.8093919E-05   0.2500000E-03
 55.00    21.00   19  0.7500000E+00   0.6935063E-05   0.2500000E-03
 56.00    21.00   19  0.7499998E+00   0.1503792E-04   0.2499999E-03
 57.00    21.00   19  0.7499782E+00   0.2794235E-03   0.2499928E-03
 49.00    22.00   19  0.7322079E-03   0.4170243E-05   0.4918254E-03
 50.00    22.00   19  0.9258984E+00   0.4368286E-04  -0.3856368E-04
 51.00    22.00   19  0.7549499E+00   0.1719891E-04   0.2466891E-03
 52.00    22.00   19  0.7500002E+00   0.1449586E-04   0.2500000E-03
 53.00    22.00   19  0.7500001E+00   0.1282841E-04   0.2500000E-03
 54.00    22.00   19  0.7500000E+00   0.2247521E-04   0.2500000E-03
 55.00    22.00   19  0.7500000E+00   0.8987024E-04   0.2500000E-03
 56.00    22.00   19  0.7500000E+00   0.2318961E-02   0.2500000E-03
 49.00    23.00   19  0.1944971E-02   0.1724188E-04   0.4863088E-03
 50.00    23.00   19  0.9993646E+00   0.5550971E-04   0.7592840E-05
 51.00    23.00   19  0.7543976E+00   0.1259257E-04   0.2470596E-03
 52.00    23.00   19  0.7499999E+00   0.1539789E-04   0.2500000E-03
 53.00    23.00   19  0.7500000E+00   0.8770375E-04   0.2500000E-03
 54.00    23.00   19  0.7500001E+00   0.4316478E-02   0.2500000E-03
 55.00    23.00   19  0.7499998E+00   0.4906136E+01   0.2500000E-03
 49.00    24.00   19  0.3139832E-02   0.6643301E-04   0.4822798E-03
 50.00    24.00   19  0.9915099E+00   0.2300303E-03  -0.2224097E-04
 51.00    24.00   19  0.7578106E+00   0.7215120E-04   0.2447656E-03
 52.00    24.00   19  0.7500001E+00   0.2405868E-03   0.2500000E-03
 53.00    24.00   19  0.7500000E+00   0.2265405E-01   0.2500000E-03
 49.00    25.00   19  0.4606312E-03   0.3690871E-03   0.4935755E-03
 50.00    25.00   19  0.6860589E+00   0.7650325E-02   0.2299860E-04
